C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_42_565.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_42_565.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_42_565.jpg, 0, 0, 0, 7.824785E-05
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_42_670.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_42_670.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_42_670.jpg, 0, 0, 0, 7.861543E-05
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_42_775.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_42_775.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_42_775.jpg, 0, 0, 0, 7.929665E-05
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_42_877.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_42_877.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_42_877.jpg, 0, 0, 0, 7.865512E-05
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_42_978.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_42_978.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_42_978.jpg, 0, 0, 0, 7.939681E-05
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_43_080.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_43_080.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_43_080.jpg, 0, 0, 0, 7.934224E-05
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_43_182.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_43_182.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_43_182.jpg, 0, 0, 0, 7.837412E-05
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_43_285.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_43_285.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_43_285.jpg, 0, 0, 0, 7.829635E-05
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_43_388.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_43_388.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_43_388.jpg, 0, 0, 0, 7.856287E-05
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_43_492.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_43_492.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_43_492.jpg, 0, 0, 0, 7.8437E-05
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_43_594.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_43_594.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_43_594.jpg, 0, 0, 0, 7.811708E-05
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_43_697.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_43_697.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_43_697.jpg, 0, 0, 0, 7.91391E-05
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_43_798.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_43_798.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_43_798.jpg, 0, 0.2904018, 0, 0.2016567
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_43_900.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_43_900.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_43_900.jpg, 0, 0.4733101, 0, 0.698512
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_44_005.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_44_005.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_44_005.jpg, 0, 0.1732157, 0, 1.092136
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_44_105.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_44_105.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_44_105.jpg, 0, 0.4168373, 0, 1.415078
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_44_205.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_44_205.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_44_205.jpg, 0, 0.5375208, 0, 2.069986
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_44_307.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_44_307.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_44_307.jpg, 0, 0.3921744, 0, 2.519164
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_44_410.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_44_410.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_44_410.jpg, 0, 0.6847431, 0, 3.184806
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_44_514.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_44_514.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_44_514.jpg, -0.3110661, 1, 0, 4.426558
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_44_618.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_44_618.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_44_618.jpg, -0.6093722, 0.9046043, 0, 5.516973
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_44_721.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_44_721.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_44_721.jpg, -0.3384155, 0.9110997, 0, 6.470591
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_44_825.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_44_825.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_44_825.jpg, -0.0367007, 1, 0, 7.602043
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_44_928.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_44_928.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_44_928.jpg, 0, 1, 0, 8.728358
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_45_030.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_45_030.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_45_030.jpg, 0, 0.8141826, 0, 9.764323
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_45_132.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_45_132.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_45_132.jpg, 0, 0.5492634, 0, 10.54802
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_45_236.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_45_236.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_45_236.jpg, 0, 0.8612952, 0, 11.31023
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_45_337.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_45_337.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_45_337.jpg, -0.1998105, 1, 0, 12.34313
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_45_439.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_45_439.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_45_439.jpg, -0.4875114, 1, 0, 13.27751
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_45_540.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_45_540.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_45_540.jpg, -0.2235435, 0.9664299, 0, 14.46012
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_45_642.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_45_642.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_45_642.jpg, -0.0520683, 1, 0, 15.39026
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_45_745.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_45_745.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_45_745.jpg, -0.2647554, 1, 0, 16.61004
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_45_847.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_45_847.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_45_847.jpg, 0, 0.7313518, 0, 17.23104
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_45_952.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_45_952.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_45_952.jpg, 0, 0.3792617, 0, 17.74512
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_46_057.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_46_057.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_46_057.jpg, -0.1537383, 0.06637996, 0, 18.22425
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_46_159.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_46_159.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_46_159.jpg, -0.4399611, 0, 0, 17.51471
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_46_261.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_46_261.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_46_261.jpg, -0.4350887, 0, 0, 17.71034
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_46_363.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_46_363.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_46_363.jpg, -0.6946902, 0, 0, 16.95723
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_46_469.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_46_469.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_46_469.jpg, -0.7499976, 0, 0, 17.10435
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_46_573.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_46_573.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_46_573.jpg, -0.3890703, 0, 0, 16.93601
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_46_676.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_46_676.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_46_676.jpg, -0.6982416, 0, 0, 16.22944
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_46_778.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_46_778.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_46_778.jpg, -0.545652, 0, 0, 16.537
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_46_884.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_46_884.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_46_884.jpg, -0.2502375, 0, 0, 15.89017
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_46_989.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_46_989.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_46_989.jpg, 0, 0, 0, 16.21526
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_47_092.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_47_092.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_47_092.jpg, 0.1095996, 0, 0, 16.01859
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_47_197.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_47_197.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_47_197.jpg, 0.4236909, 0, 0, 15.25754
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_47_302.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_47_302.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_47_302.jpg, 0.3662463, 0, 0, 15.52848
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_47_409.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_47_409.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_47_409.jpg, 0.06626824, 0, 0, 14.85297
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_47_511.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_47_511.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_47_511.jpg, 0, 0.1357761, 0, 14.66164
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_47_616.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_47_616.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_47_616.jpg, 0, 0.4498983, 0, 15.38012
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_47_717.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_47_717.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_47_717.jpg, 0, 0.7524627, 0, 15.66233
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_47_817.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_47_817.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_47_817.jpg, 0, 1, 0, 16.79625
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_47_923.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_47_923.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_47_923.jpg, 0, 1, 0, 17.62399
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_48_029.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_48_029.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_48_029.jpg, 0, 1, 0, 18.8366
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_48_134.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_48_134.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_48_134.jpg, 0, 1, 0, 20.04018
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_48_234.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_48_234.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_48_234.jpg, 0, 1, 0, 20.95547
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_48_340.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_48_340.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_48_340.jpg, 0, 1, 0, 22.01678
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_48_442.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_48_442.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_48_442.jpg, 0, 0.7143619, 0, 22.81376
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_48_548.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_48_548.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_48_548.jpg, 0, 0.4132123, 0, 23.29364
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_48_653.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_48_653.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_48_653.jpg, -0.2109531, 0.06246702, 0, 23.32306
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_48_755.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_48_755.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_48_755.jpg, -0.374186, 0, 0, 22.97087
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_48_865.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_48_865.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_48_865.jpg, -0.08423905, 0, 0, 22.73837
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_48_967.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_48_967.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_48_967.jpg, 0, 0, 0, 22.49891
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_49_075.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_49_075.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_49_075.jpg, 0, 0.3200601, 0, 22.45953
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_49_179.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_49_179.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_49_179.jpg, 0, 0.6165651, 0, 22.78843
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_49_284.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_49_284.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_49_284.jpg, 0, 0.9312612, 0, 23.50143
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_49_384.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_49_384.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_49_384.jpg, 0, 0.8220811, 0, 24.40907
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_49_487.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_49_487.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_49_487.jpg, 0, 0.524981, 0, 24.97618
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_49_594.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_49_594.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_49_594.jpg, -0.2236908, 0.166835, 0, 25.14194
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_49_699.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_49_699.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_49_699.jpg, -0.5153628, 0, 0, 24.79296
C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\center_2022_03_16_21_05_49_802.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\left_2022_03_16_21_05_49_802.jpg, C:\Users\mbo\Desktop\phd_ws\sim-data\IMG\right_2022_03_16_21_05_49_802.jpg, -0.20331, 0, 0, 24.51048
